,categories,geocodes,link,name,popularity,rating
70,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.055271, 'longitude': 8.593561}, 'front_door': {'latitude': 50.055272, 'longitude': 8.593554}, 'main': {'latitude': 50.055272, 'longitude': 8.593554}, 'roof': {'latitude': 50.055273, 'longitude': 8.593805}}",/v3/places/4c8bdf4dc37a6dcb92f6f17a,Park Inn by Radisson Frankfurt Airport Hotel,0.9866471319152093,5.8
71,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.050038, 'longitude': 8.545402}, 'roof': {'latitude': 50.050038, 'longitude': 8.545402}}",/v3/places/4d94845203e12d434fa11def,NH Frankfurt Airport,0.9821852253642201,5.8
72,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.085655, 'longitude': 8.632779}, 'roof': {'latitude': 50.085655, 'longitude': 8.632779}}",/v3/places/4f8f32c0e4b0fda0018afb28,Dorint Hotel Frankfurt Niederrad,0.9746110049887798,5.7
73,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.102149, 'longitude': 8.664495}, 'roof': {'latitude': 50.102149, 'longitude': 8.664495}}",/v3/places/4b69f7a9f964a520ccbe2be3,ibis Frankfurt Centrum,0.9906900836408821,5.5
74,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.032917, 'longitude': 8.592364}, 'roof': {'latitude': 50.032917, 'longitude': 8.592364}}",/v3/places/4bf4c3dc2d6295213e2d6058,IntercityHotel Frankfurt Airport,0.9858867602603809,5.4
75,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.084474, 'longitude': 8.646375}, 'main': {'latitude': 50.084367, 'longitude': 8.646426}, 'roof': {'latitude': 50.084367, 'longitude': 8.646426}}",/v3/places/4bf6a40b5e800f478aaee7d4,Hotel Niederräder Hof,0.9322712857699227,5.4
76,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.109839, 'longitude': 8.665163}, 'roof': {'latitude': 50.109839, 'longitude': 8.665163}}",/v3/places/54357511498e47283ebd47b0,Smart Stay Hotel Frankfurt,0.9424343020344578,5.4
77,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.131657, 'longitude': 8.575399}, 'roof': {'latitude': 50.131657, 'longitude': 8.575399}}",/v3/places/50881619e4b02c9e3db4f48c,B&B HOTEL Frankfurt-West,0.9399862762189128,5.3
78,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.097458, 'longitude': 8.646155}, 'roof': {'latitude': 50.097458, 'longitude': 8.646155}}",/v3/places/4bc8efd7762beee1a7b83d38,"Holiday Inn Express Frankfurt - Messe, an IHG Hotel",0.9833089148940116,5.3
79,"[{'id': 19013, 'name': 'Hostel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hostel_', 'suffix': '.png'}}, {'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.103858, 'longitude': 8.645867}, 'roof': {'latitude': 50.103858, 'longitude': 8.645867}}",/v3/places/51c5ec76498ec609833abb76,A&O Frankfurt Galluswarte,0.989985348936407,5.3
80,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.105467, 'longitude': 8.663991}, 'roof': {'latitude': 50.105467, 'longitude': 8.663991}}",/v3/places/4b2b276df964a520b3b424e3,Hotel Monopol,0.9814728955323528,5.2
81,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.108398, 'longitude': 8.668486}, 'main': {'latitude': 50.108216, 'longitude': 8.668533}, 'roof': {'latitude': 50.108216, 'longitude': 8.668533}}",/v3/places/4b05884cf964a520f9bc22e3,Hotel Victoria,0.9760575656979655,5.2
82,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.112369, 'longitude': 8.712461}, 'main': {'latitude': 50.11239, 'longitude': 8.712678}, 'roof': {'latitude': 50.11239, 'longitude': 8.712678}}",/v3/places/4b81addbf964a52057b730e3,Plaza Hotel & Living Frankfurt,0.9455870625544779,5.2
83,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.105456, 'longitude': 8.665052}, 'main': {'latitude': 50.105392, 'longitude': 8.66528}, 'roof': {'latitude': 50.105392, 'longitude': 8.66528}}",/v3/places/4b05884cf964a520f1bc22e3,Centro Hotel National Frankfurt City,0.9363327831457132,5.0
84,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.102741, 'longitude': 8.644594}, 'roof': {'latitude': 50.102741, 'longitude': 8.644594}}",/v3/places/570bbdc0498ed4f92390dafb,TRYP by Wyndham Frankfurt,0.9756866526956103,4.8
85,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.109142, 'longitude': 8.695387}, 'main': {'latitude': 50.109007, 'longitude': 8.69538}, 'roof': {'latitude': 50.109007, 'longitude': 8.69538}}",/v3/places/5c8d345c471d6e002cd5cb42,Trip Inn Residence City Center,0.977522672057269,
86,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.117647, 'longitude': 8.665471}}",/v3/places/5fda04ac70334509b9e5dc57,THE FLAG West M.,0.9764284787003208,
87,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.107085, 'longitude': 8.669267}}",/v3/places/5f0846f78c8b3f2ec65e1dc9,Premier Inn Frankfurt City Centre Hotel (Premier Inn Frankfurt City Centre),0.9662469167856679,
88,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.108644, 'longitude': 8.665267}, 'main': {'latitude': 50.108807, 'longitude': 8.665206}, 'roof': {'latitude': 50.108807, 'longitude': 8.665206}}",/v3/places/5b1ff79b18d43b002cf12ed1,Grand Hotel Downtown,0.9747779158398397,
89,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.119395, 'longitude': 8.658323}, 'main': {'latitude': 50.119186, 'longitude': 8.658275}, 'roof': {'latitude': 50.119186, 'longitude': 8.658275}}",/v3/places/4b05884cf964a520eabc22e3,Palmenhof,0.9397266371172641,
90,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.108288, 'longitude': 8.658119}}",/v3/places/613903b65bb4517acd474a14,AZIMUT Hotel Frankfurt,0.9838652843975445,
91,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.110214, 'longitude': 8.71143}, 'main': {'latitude': 50.11039, 'longitude': 8.711377}}",/v3/places/5f301bdc92ae692c28a462c5,the niu Coin,0.9560839005211328,
92,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.11036, 'longitude': 8.653635}}",/v3/places/62440dab0cbcf612cfb89752,Hotel nhow Frankfurt,0.9930824725060737,
93,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.116504, 'longitude': 8.651363}, 'roof': {'latitude': 50.116504, 'longitude': 8.651363}}",/v3/places/60de33e2cf98b14395bdc389,Meliá,0.9923777378015987,
94,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.114293, 'longitude': 8.719101}, 'main': {'latitude': 50.114115, 'longitude': 8.718888}, 'roof': {'latitude': 50.114115, 'longitude': 8.718888}}",/v3/places/5bd02dcb27cbd1002556d071,a&o Frankfurt Ostend,0.9724782552252369,
95,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.11233, 'longitude': 8.718258}, 'main': {'latitude': 50.11264, 'longitude': 8.718154}, 'roof': {'latitude': 50.11264, 'longitude': 8.718154}}",/v3/places/5d1a869be7e5fc00233d31f2,Lindley Lindenberg,0.9652825429795442,
96,"[{'id': 19013, 'name': 'Hostel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hostel_', 'suffix': '.png'}}, {'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.102065, 'longitude': 8.636032}, 'roof': {'latitude': 50.102065, 'longitude': 8.636032}}",/v3/places/5230cba611d288283488899c,Frankfurt Central Hostel,0.9766139352014985,
97,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.114522, 'longitude': 8.619847}, 'main': {'latitude': 50.114307, 'longitude': 8.619547}, 'roof': {'latitude': 50.114307, 'longitude': 8.619547}}",/v3/places/5e2ac966cc49c2000852e86a,the niu Air,0.9824558149885945,
98,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.05574, 'longitude': 8.595973}}",/v3/places/631799269d89197d11c6ae0a,Best Western,0.9672483818920272,
99,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}]","{'main': {'latitude': 50.054911, 'longitude': 8.593153}}",/v3/places/6250b0c48fc3443f3905586a,Staycity Aparthotel,0.9662654624357857,
